t,best,solver,dim
1937,-4.30719671622941,vanila-des,10
1938,-4.30719671622941,vanila-des,10
1939,-4.30719671622941,vanila-des,10
1940,-4.30719671622941,vanila-des,10
1941,-4.30719671622941,vanila-des,10
1942,-4.30719671622941,vanila-des,10
1943,-4.30719671622941,vanila-des,10
1944,-4.30719671622941,vanila-des,10
1945,-4.30719671622941,vanila-des,10
1946,-4.30719671622941,vanila-des,10
1947,-4.30719671622941,vanila-des,10
1948,-4.30719671622941,vanila-des,10
1949,-4.30719671622941,vanila-des,10
1950,-4.30719671622941,vanila-des,10
1951,-4.30719671622941,vanila-des,10
1952,-4.30719671622941,vanila-des,10
1953,-4.30719671622941,vanila-des,10
1954,-4.30719671622941,vanila-des,10
1955,-4.30719671622941,vanila-des,10
1956,-4.30719671622941,vanila-des,10
1957,-4.30719671622941,vanila-des,10
1958,-4.30719671622941,vanila-des,10
1959,-4.30719671622941,vanila-des,10
1960,-4.30719671622941,vanila-des,10
1961,-4.30719671622941,vanila-des,10
1962,-4.30719671622941,vanila-des,10
1963,-4.30719671622941,vanila-des,10
1964,-4.30719671622941,vanila-des,10
1965,-4.30719671622941,vanila-des,10
1966,-4.30719671622941,vanila-des,10
1967,-4.30719671622941,vanila-des,10
1968,-4.30719671622941,vanila-des,10
1969,-4.30719671622941,vanila-des,10
1970,-4.30719671622941,vanila-des,10
1971,-4.30719671622941,vanila-des,10
1972,-4.30719671622941,vanila-des,10
1973,-4.30719671622941,vanila-des,10
1974,-4.30719671622941,vanila-des,10
1975,-4.30719671622941,vanila-des,10
1976,-4.30719671622941,vanila-des,10
1977,-4.30719671622941,vanila-des,10
1978,-4.30719671622941,vanila-des,10
1979,-4.30719671622941,vanila-des,10
1980,-4.30719671622941,vanila-des,10
1981,-4.30719671622941,vanila-des,10
1982,-4.30719671622941,vanila-des,10
1983,-4.30719671622941,vanila-des,10
1984,-4.30719671622941,vanila-des,10
1985,-4.30719671622941,vanila-des,10
1986,-4.30719671622941,vanila-des,10
1987,-4.30719671622941,vanila-des,10
1988,-4.30719671622941,vanila-des,10
1989,-4.30719671622941,vanila-des,10
1990,-4.30719671622941,vanila-des,10
1991,-4.30719671622941,vanila-des,10
1992,-4.30719671622941,vanila-des,10
1993,-4.30719671622941,vanila-des,10
1994,-4.30719671622941,vanila-des,10
1995,-4.30719671622941,vanila-des,10
1996,-4.30719671622941,vanila-des,10
1997,-4.30719671622941,vanila-des,10
1998,-4.30719671622941,vanila-des,10
1999,-4.30719671622941,vanila-des,10
2000,-4.30719671622941,vanila-des,10
2001,-4.30719671622941,vanila-des,10
2002,-4.30719671622941,vanila-des,10
2003,-4.30719671622941,vanila-des,10
2004,-4.30719671622941,vanila-des,10
2005,-4.30719671622941,vanila-des,10
2006,-4.30719671622941,vanila-des,10
2007,-4.30719671622941,vanila-des,10
2008,-4.30719671622941,vanila-des,10
2009,-4.30719671622941,vanila-des,10
2010,-4.30719671622941,vanila-des,10
2011,-4.30719671622941,vanila-des,10
2012,-4.30719671622941,vanila-des,10
2013,-4.30719671622941,vanila-des,10
2014,-4.30719671622941,vanila-des,10
2015,-4.30719671622941,vanila-des,10
2016,-4.30719671622941,vanila-des,10
2017,-4.30719671622941,vanila-des,10
2018,-4.30719671622941,vanila-des,10
2019,-4.30719671622941,vanila-des,10
2020,-4.30719671622941,vanila-des,10
2021,-4.30719671622941,vanila-des,10
2022,-4.30719671622941,vanila-des,10
2023,-4.30719671622941,vanila-des,10
2024,-4.30719671622941,vanila-des,10
2025,-4.30719671622941,vanila-des,10
2026,-4.30719671622941,vanila-des,10
2027,-4.30719671622941,vanila-des,10
2028,-4.30719671622941,vanila-des,10
2029,-4.30719671622941,vanila-des,10
2030,-4.30719671622941,vanila-des,10
2031,-4.30719671622941,vanila-des,10
2032,-4.30719671622941,vanila-des,10
2033,-4.30719671622941,vanila-des,10
2034,-4.30719671622941,vanila-des,10
2035,-4.30719671622941,vanila-des,10
2036,-4.30719671622941,vanila-des,10
2037,-4.30719671622941,vanila-des,10
2038,-4.30719671622941,vanila-des,10
2039,-4.30719671622941,vanila-des,10
2040,-4.30719671622941,vanila-des,10
2041,-4.30719671622941,vanila-des,10
2042,-4.30719671622941,vanila-des,10
2043,-4.30719671622941,vanila-des,10
2044,-4.30719671622941,vanila-des,10
2045,-4.30719671622941,vanila-des,10
2046,-4.30719671622941,vanila-des,10
2047,-4.30719671622941,vanila-des,10
2048,-4.30719671622941,vanila-des,10
2049,-4.30719671622941,vanila-des,10
2050,-4.30719671622941,vanila-des,10
2051,-4.30719671622941,vanila-des,10
2052,-4.30719671622941,vanila-des,10
2053,-4.30719671622941,vanila-des,10
2054,-4.30719671622941,vanila-des,10
2055,-4.30719671622941,vanila-des,10
2056,-4.30719671622941,vanila-des,10
2057,-4.30719671622941,vanila-des,10
2058,-4.30719671622941,vanila-des,10
2059,-4.30719671622941,vanila-des,10
2060,-4.30719671622941,vanila-des,10
2061,-4.30719671622941,vanila-des,10
2062,-4.30719671622941,vanila-des,10
2063,-4.30719671622941,vanila-des,10
2064,-4.30719671622941,vanila-des,10
2065,-4.30719671622941,vanila-des,10
2066,-4.30719671622941,vanila-des,10
2067,-4.30719671622941,vanila-des,10
2068,-4.30719671622941,vanila-des,10
2069,-4.30719671622941,vanila-des,10
2070,-4.30719671622941,vanila-des,10
2071,-4.30719671622941,vanila-des,10
2072,-4.30719671622941,vanila-des,10
2073,-4.30719671622941,vanila-des,10
2074,-4.30719671622941,vanila-des,10
2075,-4.30719671622941,vanila-des,10
2076,-4.30719671622941,vanila-des,10
2077,-4.30719671622941,vanila-des,10
2078,-4.30719671622941,vanila-des,10
2079,-4.30719671622941,vanila-des,10
2080,-4.30719671622941,vanila-des,10
2081,-4.30719671622941,vanila-des,10
2082,-4.30719671622941,vanila-des,10
2083,-4.30719671622941,vanila-des,10
2084,-4.30719671622941,vanila-des,10
2085,-4.30719671622941,vanila-des,10
2086,-4.30719671622941,vanila-des,10
2087,-4.30719671622941,vanila-des,10
2088,-4.30719671622941,vanila-des,10
2089,-4.30719671622941,vanila-des,10
2090,-4.30719671622941,vanila-des,10
2091,-4.30719671622941,vanila-des,10
2092,-4.30719671622941,vanila-des,10
2093,-4.30719671622941,vanila-des,10
2094,-4.30719671622941,vanila-des,10
2095,-4.30719671622941,vanila-des,10
2096,-4.30719671622941,vanila-des,10
2097,-4.30719671622941,vanila-des,10
2098,-4.30719671622941,vanila-des,10
2099,-4.30719671622941,vanila-des,10
2100,-4.30719671622941,vanila-des,10
2101,-4.30719671622941,vanila-des,10
2102,-4.30719671622941,vanila-des,10
2103,-4.30719671622941,vanila-des,10
2104,-4.30719671622941,vanila-des,10
2105,-4.30719671622941,vanila-des,10
2106,-4.30719671622941,vanila-des,10
2107,-4.30719671622941,vanila-des,10
2108,-4.30719671622941,vanila-des,10
2109,-4.30719671622941,vanila-des,10
2110,-4.30719671622941,vanila-des,10
2111,-4.30719671622941,vanila-des,10
2112,-4.30719671622941,vanila-des,10
2113,-4.30719671622941,vanila-des,10
2114,-4.30719671622941,vanila-des,10
2115,-4.30719671622941,vanila-des,10
2116,-4.30719671622941,vanila-des,10
2117,-4.30719671622941,vanila-des,10
2118,-4.30719671622941,vanila-des,10
2119,-4.30719671622941,vanila-des,10
2120,-4.30719671622941,vanila-des,10
2121,-4.30719671622941,vanila-des,10
2122,-4.30719671622941,vanila-des,10
2123,-4.30719671622941,vanila-des,10
2124,-4.30719671622941,vanila-des,10
2125,-4.30719671622941,vanila-des,10
2126,-4.30719671622941,vanila-des,10
2127,-4.30719671622941,vanila-des,10
2128,-4.30719671622941,vanila-des,10
2129,-4.30719671622941,vanila-des,10
2130,-4.30719671622941,vanila-des,10
2131,-4.30719671622941,vanila-des,10
2132,-4.30719671622941,vanila-des,10
2133,-4.30719671622941,vanila-des,10
2134,-4.30719671622941,vanila-des,10
2135,-4.30719671622941,vanila-des,10
2136,-4.30719671622941,vanila-des,10
2137,-4.30719671622941,vanila-des,10
2138,-4.30719671622941,vanila-des,10
2139,-4.30719671622941,vanila-des,10
2140,-4.30719671622941,vanila-des,10
2141,-4.30719671622941,vanila-des,10
2142,-4.30719671622941,vanila-des,10
2143,-4.30719671622941,vanila-des,10
2144,-4.30719671622941,vanila-des,10
2145,-4.30719671622941,vanila-des,10
2146,-4.30719671622941,vanila-des,10
2147,-4.30719671622941,vanila-des,10
2148,-4.30719671622941,vanila-des,10
2149,-4.30719671622941,vanila-des,10
2150,-4.30719671622941,vanila-des,10
2151,-4.30719671622941,vanila-des,10
2152,-4.30719671622941,vanila-des,10
2153,-4.30719671622941,vanila-des,10
2154,-4.30719671622941,vanila-des,10
2155,-4.30719671622941,vanila-des,10
2156,-4.30719671622941,vanila-des,10
2157,-4.30719671622941,vanila-des,10
2158,-4.30719671622941,vanila-des,10
2159,-4.30719671622941,vanila-des,10
2160,-4.30719671622941,vanila-des,10
2161,-4.30719671622941,vanila-des,10
2162,-4.30719671622941,vanila-des,10
2163,-4.30719671622941,vanila-des,10
2164,-4.30719671622941,vanila-des,10
2165,-4.30719671622941,vanila-des,10
2166,-4.30719671622941,vanila-des,10
2167,-4.30719671622941,vanila-des,10
2168,-4.30719671622941,vanila-des,10
2169,-4.30719671622941,vanila-des,10
2170,-4.30719671622941,vanila-des,10
2171,-4.30719671622941,vanila-des,10
2172,-4.30719671622941,vanila-des,10
2173,-4.30719671622941,vanila-des,10
2174,-4.30719671622941,vanila-des,10
2175,-4.30719671622941,vanila-des,10
2176,-4.30719671622941,vanila-des,10
2177,-4.30719671622941,vanila-des,10
2178,-4.30719671622941,vanila-des,10
2179,-4.30719671622941,vanila-des,10
2180,-4.30719671622941,vanila-des,10
2181,-4.30719671622941,vanila-des,10
2182,-4.30719671622941,vanila-des,10
2183,-4.30719671622941,vanila-des,10
2184,-4.30719671622941,vanila-des,10
2185,-4.30719671622941,vanila-des,10
2186,-4.30719671622941,vanila-des,10
2187,-4.30719671622941,vanila-des,10
2188,-4.30719671622941,vanila-des,10
2189,-4.30719671622941,vanila-des,10
2190,-4.30719671622941,vanila-des,10
2191,-4.30719671622941,vanila-des,10
2192,-4.30719671622941,vanila-des,10
2193,-4.30719671622941,vanila-des,10
2194,-4.30719671622941,vanila-des,10
2195,-4.30719671622941,vanila-des,10
2196,-4.30719671622941,vanila-des,10
2197,-4.30719671622941,vanila-des,10
2198,-4.30719671622941,vanila-des,10
2199,-4.30719671622941,vanila-des,10
2200,-4.30719671622941,vanila-des,10
2201,-4.30719671622941,vanila-des,10
2202,-4.30719671622941,vanila-des,10
2203,-4.30719671622941,vanila-des,10
2204,-4.30719671622941,vanila-des,10
2205,-4.30719671622941,vanila-des,10
2206,-4.30719671622941,vanila-des,10
2207,-4.30719671622941,vanila-des,10
2208,-4.30719671622941,vanila-des,10
2209,-4.30719671622941,vanila-des,10
2210,-4.30719671622941,vanila-des,10
2211,-4.30719671622941,vanila-des,10
2212,-4.30719671622941,vanila-des,10
2213,-4.30719671622941,vanila-des,10
2214,-4.30719671622941,vanila-des,10
2215,-4.30719671622941,vanila-des,10
2216,-4.30719671622941,vanila-des,10
2217,-4.30719671622941,vanila-des,10
2218,-4.30719671622941,vanila-des,10
2219,-4.30719671622941,vanila-des,10
2220,-4.30719671622941,vanila-des,10
2221,-4.30719671622941,vanila-des,10
2222,-4.30719671622941,vanila-des,10
2223,-4.30719671622941,vanila-des,10
2224,-4.30719671622941,vanila-des,10
2225,-4.30719671622941,vanila-des,10
2226,-4.30719671622941,vanila-des,10
2227,-4.30719671622941,vanila-des,10
2228,-4.30719671622941,vanila-des,10
2229,-4.30719671622941,vanila-des,10
2230,-4.30719671622941,vanila-des,10
2231,-4.30719671622941,vanila-des,10
2232,-4.30719671622941,vanila-des,10
2233,-4.30719671622941,vanila-des,10
2234,-4.30719671622941,vanila-des,10
2235,-4.30719671622941,vanila-des,10
2236,-4.30719671622941,vanila-des,10
2237,-4.30719671622941,vanila-des,10
2238,-4.30719671622941,vanila-des,10
2239,-4.30719671622941,vanila-des,10
2240,-4.30719671622941,vanila-des,10
2241,-4.30719671622941,vanila-des,10
2242,-4.3499887813336,vanila-des,10
2243,-4.3499887813336,vanila-des,10
2244,-4.3499887813336,vanila-des,10
2245,-4.3499887813336,vanila-des,10
2246,-4.3499887813336,vanila-des,10
2247,-4.3499887813336,vanila-des,10
2248,-4.3499887813336,vanila-des,10
2249,-4.3499887813336,vanila-des,10
2250,-4.3499887813336,vanila-des,10
2251,-4.3499887813336,vanila-des,10
2252,-4.3499887813336,vanila-des,10
2253,-4.3499887813336,vanila-des,10
2254,-4.3499887813336,vanila-des,10
2255,-4.3499887813336,vanila-des,10
2256,-4.3499887813336,vanila-des,10
2257,-4.3499887813336,vanila-des,10
2258,-4.3499887813336,vanila-des,10
2259,-4.3499887813336,vanila-des,10
2260,-4.3499887813336,vanila-des,10
2261,-4.3499887813336,vanila-des,10
2262,-4.3499887813336,vanila-des,10
2263,-4.3499887813336,vanila-des,10
2264,-4.3499887813336,vanila-des,10
2265,-4.3499887813336,vanila-des,10
2266,-4.3499887813336,vanila-des,10
2267,-4.3499887813336,vanila-des,10
2268,-4.3584875697529935,vanila-des,10
2269,-4.3584875697529935,vanila-des,10
2270,-4.3584875697529935,vanila-des,10
2271,-4.3584875697529935,vanila-des,10
2272,-4.3584875697529935,vanila-des,10
2273,-4.3584875697529935,vanila-des,10
2274,-4.3584875697529935,vanila-des,10
2275,-4.3584875697529935,vanila-des,10
2276,-4.3584875697529935,vanila-des,10
2277,-4.3584875697529935,vanila-des,10
2278,-4.3584875697529935,vanila-des,10
2279,-4.3584875697529935,vanila-des,10
2280,-4.3584875697529935,vanila-des,10
2281,-4.3584875697529935,vanila-des,10
2282,-4.3584875697529935,vanila-des,10
2283,-4.3584875697529935,vanila-des,10
2284,-4.3584875697529935,vanila-des,10
2285,-4.3584875697529935,vanila-des,10
2286,-4.3584875697529935,vanila-des,10
2287,-4.3584875697529935,vanila-des,10
2288,-4.3584875697529935,vanila-des,10
2289,-4.3584875697529935,vanila-des,10
2290,-4.3584875697529935,vanila-des,10
2291,-4.3584875697529935,vanila-des,10
2292,-4.3584875697529935,vanila-des,10
2293,-4.3584875697529935,vanila-des,10
2294,-4.3584875697529935,vanila-des,10
2295,-4.3584875697529935,vanila-des,10
2296,-4.3584875697529935,vanila-des,10
2297,-4.3584875697529935,vanila-des,10
2298,-4.3584875697529935,vanila-des,10
2299,-4.3584875697529935,vanila-des,10
2300,-4.3584875697529935,vanila-des,10
2301,-4.3584875697529935,vanila-des,10
2302,-4.3584875697529935,vanila-des,10
2303,-4.3584875697529935,vanila-des,10
2304,-4.3584875697529935,vanila-des,10
2305,-4.3584875697529935,vanila-des,10
2306,-4.3584875697529935,vanila-des,10
2307,-4.3584875697529935,vanila-des,10
2308,-4.3584875697529935,vanila-des,10
2309,-4.3584875697529935,vanila-des,10
2310,-4.3584875697529935,vanila-des,10
2311,-4.3584875697529935,vanila-des,10
2312,-4.3584875697529935,vanila-des,10
2313,-4.3584875697529935,vanila-des,10
2314,-4.3584875697529935,vanila-des,10
2315,-4.3584875697529935,vanila-des,10
2316,-4.3584875697529935,vanila-des,10
2317,-4.3584875697529935,vanila-des,10
2318,-4.3584875697529935,vanila-des,10
2319,-4.3584875697529935,vanila-des,10
2320,-4.3584875697529935,vanila-des,10
2321,-4.3584875697529935,vanila-des,10
2322,-4.3584875697529935,vanila-des,10
2323,-4.3584875697529935,vanila-des,10
2324,-4.3584875697529935,vanila-des,10
2325,-4.3584875697529935,vanila-des,10
2326,-4.3584875697529935,vanila-des,10
2327,-4.3584875697529935,vanila-des,10
2328,-4.3584875697529935,vanila-des,10
2329,-4.3584875697529935,vanila-des,10
2330,-4.3584875697529935,vanila-des,10
2331,-4.3584875697529935,vanila-des,10
2332,-4.3584875697529935,vanila-des,10
2333,-4.3584875697529935,vanila-des,10
2334,-4.3584875697529935,vanila-des,10
2335,-4.3584875697529935,vanila-des,10
2336,-4.3584875697529935,vanila-des,10
2337,-4.3584875697529935,vanila-des,10
2338,-4.3584875697529935,vanila-des,10
2339,-4.3584875697529935,vanila-des,10
2340,-4.3584875697529935,vanila-des,10
2341,-4.3584875697529935,vanila-des,10
2342,-4.3584875697529935,vanila-des,10
2343,-4.3584875697529935,vanila-des,10
2344,-4.3584875697529935,vanila-des,10
2345,-4.3584875697529935,vanila-des,10
2346,-4.3584875697529935,vanila-des,10
2347,-4.3584875697529935,vanila-des,10
2348,-4.3584875697529935,vanila-des,10
2349,-4.3584875697529935,vanila-des,10
2350,-4.3584875697529935,vanila-des,10
2351,-4.3584875697529935,vanila-des,10
2352,-4.3584875697529935,vanila-des,10
2353,-4.3584875697529935,vanila-des,10
2354,-4.3584875697529935,vanila-des,10
2355,-4.3584875697529935,vanila-des,10
2356,-4.3584875697529935,vanila-des,10
2357,-4.3584875697529935,vanila-des,10
2358,-4.3584875697529935,vanila-des,10
2359,-4.3584875697529935,vanila-des,10
2360,-4.3584875697529935,vanila-des,10
2361,-4.3584875697529935,vanila-des,10
2362,-4.3584875697529935,vanila-des,10
2363,-4.3584875697529935,vanila-des,10
2364,-4.3584875697529935,vanila-des,10
2365,-4.3584875697529935,vanila-des,10
2366,-4.3584875697529935,vanila-des,10
2367,-4.3584875697529935,vanila-des,10
2368,-4.3584875697529935,vanila-des,10
2369,-4.3584875697529935,vanila-des,10
2370,-4.3584875697529935,vanila-des,10
2371,-4.3584875697529935,vanila-des,10
2372,-4.3584875697529935,vanila-des,10
2373,-4.3584875697529935,vanila-des,10
2374,-4.3584875697529935,vanila-des,10
2375,-4.3584875697529935,vanila-des,10
2376,-4.3584875697529935,vanila-des,10
2377,-4.3584875697529935,vanila-des,10
2378,-4.3584875697529935,vanila-des,10
2379,-4.3584875697529935,vanila-des,10
2380,-4.3584875697529935,vanila-des,10
2381,-4.3584875697529935,vanila-des,10
2382,-4.3584875697529935,vanila-des,10
2383,-4.3584875697529935,vanila-des,10
2384,-4.3584875697529935,vanila-des,10
2385,-4.3584875697529935,vanila-des,10
2386,-4.3584875697529935,vanila-des,10
2387,-4.3584875697529935,vanila-des,10
2388,-4.3584875697529935,vanila-des,10
2389,-4.3584875697529935,vanila-des,10
2390,-4.3584875697529935,vanila-des,10
2391,-4.3584875697529935,vanila-des,10
2392,-4.3584875697529935,vanila-des,10
2393,-4.3584875697529935,vanila-des,10
2394,-4.3584875697529935,vanila-des,10
2395,-4.3584875697529935,vanila-des,10
2396,-4.3584875697529935,vanila-des,10
2397,-4.3584875697529935,vanila-des,10
2398,-4.3584875697529935,vanila-des,10
2399,-4.3584875697529935,vanila-des,10
2400,-4.3584875697529935,vanila-des,10
2401,-4.3584875697529935,vanila-des,10
2402,-4.3584875697529935,vanila-des,10
2403,-4.3584875697529935,vanila-des,10
2404,-4.3584875697529935,vanila-des,10
2405,-4.3584875697529935,vanila-des,10
2406,-4.3584875697529935,vanila-des,10
2407,-4.3584875697529935,vanila-des,10
2408,-4.3584875697529935,vanila-des,10
2409,-4.3584875697529935,vanila-des,10
2410,-4.3584875697529935,vanila-des,10
2411,-4.3584875697529935,vanila-des,10
2412,-4.3584875697529935,vanila-des,10
2413,-4.3584875697529935,vanila-des,10
2414,-4.3584875697529935,vanila-des,10
2415,-4.3584875697529935,vanila-des,10
2416,-4.3584875697529935,vanila-des,10
2417,-4.3584875697529935,vanila-des,10
2418,-4.3584875697529935,vanila-des,10
2419,-4.3584875697529935,vanila-des,10
2420,-4.3584875697529935,vanila-des,10
2421,-4.3584875697529935,vanila-des,10
2422,-4.3584875697529935,vanila-des,10
2423,-4.3584875697529935,vanila-des,10
2424,-4.3584875697529935,vanila-des,10
2425,-4.3584875697529935,vanila-des,10
2426,-4.3584875697529935,vanila-des,10
2427,-4.3584875697529935,vanila-des,10
2428,-4.3584875697529935,vanila-des,10
2429,-4.3584875697529935,vanila-des,10
2430,-4.3584875697529935,vanila-des,10
2431,-4.3584875697529935,vanila-des,10
2432,-4.3584875697529935,vanila-des,10
2433,-4.3584875697529935,vanila-des,10
